"ms","A","B","C","D","Y"
7358,-64.5711063016286,-36.8985816827562,94.9698517337461,18.0308227299332,-10.9510021618377
7359,-64.4691025844808,-36.8857704701909,95.6058748427704,16.916210040643,-13.5848023379289
7360,-64.4864914796231,-35.8491692796886,94.37560946551,18.2345399822899,-8.37646129599255
7361,-65.2842997092829,-34.7098449902217,94.4282560677766,18.4806767967909,4.13988701596242
7362,-65.9979871555259,-36.292293699142,94.1759967548548,19.0980230999012,-13.7077461126764
7363,-65.960710305785,-36.0291137793277,92.778463900841,18.0704640009805,-26.3285586868663
7364,-65.2504773101673,-37.4941439855808,92.6238364200932,19.5727968656701,-24.6870722647395
7365,-66.1306060810322,-38.4327399817856,93.7167591093276,18.6960144308328,-29.821074053201
7366,-66.7393462063423,-37.6702987708489,94.6156903459173,18.7256285852463,-27.1268935827624
7367,-65.4782364438602,-37.0556049332791,92.8009543384377,19.5144714090761,-10.837409733053
7368,-65.3608135133356,-36.196361413072,90.8824515455038,20.5059320737831,-12.0371545329995
7369,-64.8120994157734,-36.8288403545708,91.033533770956,20.6556458430947,5.20364468698086
7370,-65.0267887663904,-35.8694331253127,89.8956097872028,20.2339458628815,-9.61294782654458
7371,-66.2542030127301,-35.1961424880181,89.0296714589119,19.6336176004253,1.76026991299042
7372,-65.3743142553273,-35.533492872249,89.9070793702739,20.4863431790242,-9.4314524396079
7373,-65.8984691971184,-35.6872983824491,89.8636950095094,20.049609960585,-24.5311726625518
7374,-67.0167823438427,-35.5182107710516,91.1365438803486,17.9329656052602,-22.6654783288045
7375,-66.1721660704744,-34.8125939727513,92.4270770176977,18.6108367314347,-10.3930554505593
7376,-68.4355707942082,-35.0085529733345,92.9460461536162,18.7467915276213,-27.7814498565035
7377,-67.8577750591714,-35.3485036563343,93.1129219296656,19.299788928203,-2.20943923051889
7378,-67.9371496016589,-34.2884282094958,94.9496812898283,19.7605177131964,-10.8595967651805
7379,-67.3563645143845,-34.086382675055,96.2185891939778,19.8818063365288,-8.8348289832712
7380,-66.991275332361,-34.9497861921327,97.2225555539813,19.8167661703343,0.547123386044662
7381,-65.4180550994057,-36.7717864733891,99.4156107765655,19.8395125364776,5.54457713323326
7382,-65.3588440983121,-37.3973601246573,100.436155886485,21.2036568260087,-8.79497419323337
7383,-65.2558166587352,-38.3027605793359,100.101906933281,18.5775446678597,-21.364750205735
7384,-65.8659135299747,-37.5308877428896,99.2151743461456,18.8841500173422,0.713339075908738
7385,-66.2770680349673,-36.6296288066159,98.3835144803388,19.6713672674065,-22.5343635410042
7386,-66.5952071777402,-37.1578501031758,99.7805560303751,19.9658622294905,-7.44210673171536
7387,-65.7353455517499,-37.660973965285,100.795334594832,21.1637049504596,-7.56058477221357
7388,-64.7740422668288,-36.4493987550913,99.0649608421065,20.4967144970168,-2.57434857078224
7389,-63.5602845925486,-36.6686244372473,98.7146938939417,23.7107061532135,-18.0909790046708
7390,-62.3177907239417,-36.3662102128878,97.179015682556,22.3592975801222,-22.3223751230821
7391,-61.7574322961515,-37.0348716891756,97.980493846351,20.9484362129535,-7.04597114796501
7392,-61.319725395094,-37.8969362060088,97.8659529527468,18.6422310541662,4.38339335526396
7393,-61.4292065480133,-38.403009752778,97.9625123147082,18.1991743324084,2.37874837295692
7394,-61.3934246711091,-37.6376550736362,95.8098746958366,19.0489031284654,-5.36572205740542
7395,-59.4642512519165,-37.4398501194664,94.8877154492448,20.2171482015615,-3.36978809752863
7396,-58.2490307418495,-36.8838230256691,95.0044392540753,20.0821420683154,-33.2162647581819
7397,-57.3034922196435,-36.5951761496762,93.4555811944496,19.3689465019421,-5.43453280470995
7398,-57.0936065691126,-38.0012661570847,93.3887038861436,18.0830561898346,-7.91739155303196
7399,-55.6777068841351,-37.7515071812581,93.0257661244515,18.633451526204,-16.5331787890203
7400,-55.068200481577,-37.9306276174068,93.015210227323,18.0453510431428,-4.03954654810036
7401,-54.3764296844562,-38.0356290365689,94.9567758371948,16.9860388069987,-18.5835715991271
7402,-55.8312781518824,-39.2027424028457,93.1199488406865,16.6476268034699,-7.87238166607628
7403,-55.7074273038629,-39.3791026716127,91.5660100884243,18.2971908683026,-7.6899548441409
7404,-57.323150245758,-39.4215154705903,91.3073203960965,18.8323128777213,-5.5918727097443
7405,-56.4637026408444,-39.5528580936033,91.8977873071353,18.8916634152768,-6.73384165402739
7406,-55.0284214991187,-38.5218448444531,91.6392782344681,18.165687473403,-7.90445656537917
7407,-56.1539040238375,-39.0139520756529,92.2928276416594,18.4683859344978,-16.1806299744716
7408,-54.614841843963,-38.6837969360166,92.3765608485628,17.616261981255,-8.18992197860357
7409,-54.2400002106883,-39.9059260423124,93.1461166604781,17.0378355839825,-10.1312689445344
7410,-54.1152536020588,-41.2381344419154,92.9775705238024,17.3150138939745,-10.9936683753203
7411,-55.0987866985678,-39.9459383887819,91.6685778277156,17.6825584600378,-10.076109373324
7412,-54.1151423414639,-40.6800179965395,93.9163497752554,18.3975993808091,-20.4902025567676
7413,-55.4023310764955,-40.3635490463653,93.4014107450109,18.1956038933811,-10.0951403837267
7414,-54.8513226549237,-40.0697333646134,92.7088188497076,18.8302703382167,-18.8806754561
7415,-56.4376781804221,-41.1417401220362,94.85324402673,19.03725899633,-20.4674555619266
7416,-58.4828273888128,-40.0921635260529,92.5697806211385,20.0252133483264,-21.459003154178
7417,-56.8699504105708,-40.2462719905531,92.5813834719581,20.6715373027024,0.0364865878861771
7418,-57.0702341537226,-41.0271234680491,93.6741323645179,21.1333297524682,-1.25363333721537
7419,-56.8056666517287,-41.9742442922265,92.4322289204955,21.5991213665227,-3.21461578600893
7420,-57.5169290982607,-42.7993066900554,92.1866962062906,22.334667740493,-1.10124910975776
7421,-57.55158936658,-44.6891606264438,93.1313233449482,21.8020383476076,-21.5222574007243
7422,-58.3944958909108,-45.8319538374019,94.5122174872596,22.1786682173276,-22.7319097305465
7423,-59.2341335603176,-46.5311601942616,93.3154675149241,21.5689941812459,-12.5923233928071
7424,-58.9739112251875,-45.8742431647371,94.1962351075831,24.0567961568454,-3.58356728085157
7425,-59.5244004072195,-46.2757556071343,96.19303485934,23.6049881131672,-4.43185662291127
7426,-60.7663406688728,-46.192281883063,96.3895287361476,23.8624461964,5.70293291028413
7427,-59.4624409803991,-46.369149116758,94.6681166134745,23.1287825282724,5.4016174834919
7428,-59.6002839508294,-45.656622241108,93.7817919523737,23.4583259774613,-6.86999236584744
7429,-58.4669358611672,-44.437646393074,93.9825477535963,23.0003764723514,-18.8155382696943
7430,-57.4130204664378,-45.4673310992722,95.4745244895574,24.5367606211839,-19.9059347872011
7431,-56.8212406022608,-46.5158801422044,95.6464464394717,25.9259657913784,-0.665773354337865
7432,-57.2733011165394,-45.7525265174853,95.6954076103984,26.6488544591256,-16.0611578091658
7433,-56.3750826305983,-47.2140934631533,97.3356197612307,27.1389457778547,11.2244910074393
7434,-55.8633101611554,-47.8917854003898,97.9799659231673,29.1762982581893,-1.51566431738546
7435,-54.1192285743532,-47.1025135678412,99.1176348943315,28.7628217277397,-1.2036189104519
7436,-52.6981599468979,-47.1022404034262,98.251996775197,28.6639981823166,5.08579229349616
7437,-51.470435302039,-47.9510112914357,99.6366832701776,30.4024081367617,3.39411642300401
7438,-51.1048934032264,-47.6431045867312,98.912195791009,29.4962777972661,3.00088690114537
7439,-53.525119768199,-48.0752804058536,98.8224437417906,30.2871622925912,-4.10666646440655
7440,-55.6562825239985,-47.8271475675919,100.471656094372,31.3997310062948,-14.816269384697
7441,-57.3892527562801,-46.6765018748376,100.13016411582,31.9520153796735,14.0127986232948
7442,-56.6204739156096,-48.3133490637771,99.267946965353,32.6123340796012,-10.8837721273576
7443,-57.0485826681453,-48.4085471376777,98.2507861926601,32.1158234695847,2.15702792938691
7444,-55.9337127522051,-48.1177270151699,97.971031816158,30.4802122923664,0.800014936797283
7445,-57.2197239170652,-48.0480365061733,99.6481430833966,30.421243044728,-10.5624846440852
7446,-57.9170323437336,-49.1098278470551,98.0461276507027,28.6883437609077,-0.00868090468188276
7447,-57.5568045768183,-49.3336174712313,99.2857954371683,27.4707089792426,-1.71346835134793
7448,-59.3553016831908,-49.5202145812022,98.2721134237565,28.3791574626861,12.4657523005655
7449,-58.3729023806077,-48.9561928295475,99.5524173261981,29.5452490130819,-15.5283040496373
7450,-57.1578955765566,-48.2447077966766,98.2197337032122,29.0081933289828,14.8308052890779
7451,-57.1238141846303,-46.8913017190401,97.904774333931,28.4708162613146,-16.1038783651912
7452,-56.6133813681986,-46.1920975780046,97.8848600004328,27.6098760175759,11.1884237815573
7453,-56.885567410277,-44.7148081721017,98.6287158078817,29.0480187484418,-14.8439223287252
7454,-57.4201428334899,-43.4295402009867,98.2516161033107,31.9220150777339,5.4494721858252
7455,-56.3915085785362,-43.2762140586734,98.7808990186359,30.6191990736083,-0.65186435607485
7456,-55.3027614662459,-44.0802334657779,99.6248328288549,32.3658098651546,18.9283920403684
7457,-53.4887280976474,-43.5267447641072,101.245544475233,32.7305575813492,5.0896098177898
7458,-54.0624110494875,-43.9731293446949,102.329079916247,30.9039392942135,4.24376545973041
7459,-54.7422254102595,-43.0606812616894,101.542161266931,32.1356490701951,-9.09252814847106
7460,-54.8802729367826,-43.2792155160565,101.005403811249,31.3644638308812,-8.69992406286916
7461,-53.283088990481,-43.1618117795605,100.919164877429,33.3797203320186,6.27151016896189
7462,-52.2797546978038,-44.1575408372969,100.297780381648,31.3319112471429,5.81654722040637
7463,-52.0908155368439,-45.0711844740241,101.721751600397,33.514424207414,2.35561115071232
7464,-51.1261054395358,-43.4043787120256,100.146646804156,34.1378860667704,9.91236067057773
7465,-49.7975234397038,-44.7829383626107,98.9916242536399,32.1115590158773,-7.34310257001009
7466,-49.5499258807191,-44.5137347359618,99.6486858552417,32.256974310914,-4.44619400671013
7467,-49.3202692857705,-45.7293819525927,101.21104466756,33.2590605950731,-4.95275364274203
7468,-49.1226494608385,-45.5573869612808,100.82190343731,32.2559783370931,-1.97906900393408
7469,-48.6234016089383,-47.2975300189071,100.573772460028,32.7026193994882,7.16657974813522
7470,-49.873610126793,-45.4529109666827,100.201778450094,33.6896978554547,-1.28577813355416
7471,-49.2924344691393,-45.6420060803105,99.6830105306186,34.0908309510184,7.43150027562542
7472,-48.4078797361508,-44.0935247688678,101.976214860685,35.2590113885962,10.3499275644406
7473,-48.2400343143789,-42.1344703168514,100.986157989246,36.0439224867327,-1.60380170941832
7474,-49.0030981983271,-43.6570547212911,101.864383847872,37.3873701435612,12.6146479940113
7475,-47.568992878085,-43.7186524756724,103.251813587857,36.9923950011936,10.6489322855561
7476,-47.4173963063985,-42.8117687414793,104.876058894105,37.2594549658525,8.80612744918608
7477,-48.2129564573753,-42.2570974726008,105.351502668404,37.8332072314035,-0.523538422307365
7478,-46.4121562230197,-41.6720687530087,104.166931226095,36.9881676206382,3.49153944076271
7479,-46.7256379059385,-41.7289917660163,104.456310850893,35.9989121912611,28.6763903793551
7480,-46.7039853801293,-41.2546142215279,107.291356549267,37.0744803263892,27.5719236688267
7481,-48.9624916252018,-41.8249614871574,107.644184112956,35.1098203885896,9.67379340475953
7482,-50.6402468957083,-40.420546675921,107.449561574979,32.1576467026387,-1.70845634706288
7483,-51.527959484997,-40.2500654935385,107.896733083026,30.4622196080576,21.0459477312054
7484,-51.3547143860242,-40.7165044835716,108.042633871651,29.6142761762629,6.5939779188356
7485,-54.5017602339449,-41.3172467578822,107.245332722417,30.360757857169,-7.29230083741152
7486,-54.4750834117532,-40.791316997515,106.647448007238,29.6288679041893,4.88333186270231
7487,-53.9474049535062,-39.3697769826379,106.423038310872,28.3684730720755,-7.07842802675241
7488,-54.4796525482329,-40.1289150160205,104.970433782551,28.2900140993093,-9.4788257801936
7489,-53.5716892491797,-39.6950093139394,106.187410445961,28.4332570522924,4.77561113906389
7490,-53.7510914346932,-38.0280899990198,105.233618671788,28.0961861768677,-8.77733610245065
7491,-54.6517680972006,-38.8567510016011,106.195952566536,28.6876592206446,7.06432567899644
7492,-53.0887461041495,-39.9913587215946,106.49260847209,28.7138315870541,-6.24394187175719
7493,-53.5578340305789,-40.3415430313278,106.242408608734,26.5553212597517,5.94525968364092
7494,-53.4435626057106,-39.1808666413946,106.858700077051,26.6820882252565,2.90596333128201
7495,-54.0829034263408,-36.9808302915648,106.884643576206,26.3157147416919,5.17860900177759
7496,-54.3995127271918,-35.3846386622313,106.412113106023,24.7148879981865,4.71602179576507
7497,-53.6498459806498,-36.5632573280253,106.796308553338,25.654427186848,15.2474364256438
7498,-53.2717162193415,-37.6769623142864,106.921712621542,26.434562848089,-5.63256649007725
7499,-52.8760843992014,-39.1176621201624,106.689945605913,25.9623258412729,4.30632464154457
7500,-51.7932960648198,-37.5136888768614,109.200771947261,26.6201340494719,5.74406290433609
7501,-52.5880994858025,-39.9811916288631,109.682155551363,25.6867396552701,0.619345875297293
7502,-51.9820148876093,-40.6812572390493,110.046603902218,23.874623018544,-7.68392584882656
7503,-53.0444823239337,-39.0349865862816,110.095715234483,22.6913641712604,15.4906960348427
7504,-52.0252818143936,-39.6479090482871,111.409763255299,20.8975959814829,2.03696795234216
7505,-51.8476716251384,-40.1553135503833,112.560034054429,21.7242569910336,16.7123591159302
7506,-52.8786463634903,-39.1546935197398,112.144747122394,20.4498887239994,14.2991122592421
7507,-51.7459941493537,-37.9637063769326,113.300254476543,20.3594786217845,0.109689683324655
7508,-51.7056491973698,-39.1415013352067,112.818775508655,20.9794734375302,-10.0058068288117
7509,-51.1087503459398,-37.9956799045001,111.843361138351,19.5708717070903,1.44927550338204
7510,-52.438354956901,-38.920087684845,109.643425064174,18.7989835324158,5.83065631056064
7511,-51.8233951457048,-37.9240998298336,108.809195828062,18.4215611436232,-3.00509698502139
7512,-51.0493474242858,-37.8894461127179,107.923575720168,19.9924921249991,-13.1260093759914
7513,-50.7849953668293,-39.1637437687774,106.063439631204,19.7827837475922,12.9866622993585
7514,-51.7238252135466,-39.4398784904327,105.053467644828,19.4923759065304,-13.8605634358259
7515,-50.771678600751,-39.6333805289078,105.409579171649,18.2126791776791,-1.72930958934091
7516,-52.9298884896034,-40.1457570423142,104.753805974704,17.3884411516026,9.4492763386452
7517,-52.2284784412345,-38.2848064534228,104.64024996533,18.438029298511,-1.94027533447897
7518,-51.3630828346837,-39.3082753612105,105.192592438393,19.7508846845602,-15.4927536902175
7519,-49.7680804041071,-39.391094721896,105.403805557258,20.2502219161032,15.1390077550783
7520,-48.8572950354286,-37.2954534988069,105.608296463733,20.2255611897017,-12.3501594520584
7521,-51.2380772275874,-36.1933541338614,104.212379170655,20.6769335750417,-0.20465346512856
7522,-51.5815451424708,-34.96816058767,106.015365632024,21.1114775112967,-0.723594656740241
7523,-53.7201544710792,-34.8620433387274,105.830029587233,20.7315427828552,-0.951462731725379
7524,-52.5692645938506,-35.2039046476815,105.634458873071,20.9115842306765,3.95261852755555
7525,-52.0193278481411,-35.7597990476309,107.416003133564,21.2516823826445,-1.54509724957338
7526,-51.9845013885681,-34.1894723233764,107.541143650421,20.5309590281517,13.8232158118548
7527,-53.2576714053329,-33.9940814288928,106.505938114122,19.9798529071977,2.9782885061934
7528,-53.680140712315,-33.2033375352189,105.154636638868,21.3577960943085,0.222588857036572
7529,-53.9807004113789,-33.3118262596037,104.899618305804,19.0510968982182,23.4088211645786
7530,-52.8404333635403,-32.9218623092009,104.527704539465,19.0881469503703,-10.8632614677325
7531,-52.020258209182,-32.8304432295529,104.962302612731,19.3608696000492,-10.3397856801103
7532,-53.0833137341791,-32.539694773934,104.337041141951,19.3197471094313,1.43479120685206
7533,-52.8965277490262,-33.1777339186941,103.332281161104,18.9482938827526,0.821227144671458
7534,-53.3641288377502,-31.5831844906603,103.713656233647,19.9028614449908,-2.69049477244514
7535,-52.3299218875786,-31.7616177871213,103.302465481934,21.0487068617103,-0.690912879034303
7536,-52.6098490714874,-31.6410374190075,103.537908636871,20.5198687772985,1.25075204100259
7537,-52.3598533071488,-31.8941255137687,104.080419948013,20.6783041586979,3.44067120463977
7538,-52.3880994286104,-31.7609568474074,106.160452271659,22.3565039958775,-9.28217041919956
7539,-54.5549625702563,-31.8630230252195,107.83788228036,23.6921204988487,-10.7576941115526
7540,-53.762863775471,-32.9328062199401,107.630753882417,22.486851876306,3.71711213682226
7541,-53.9209283488722,-33.082999049311,107.68556287461,23.5096362613534,2.19207347835313
7542,-54.0000137270212,-32.0172348148934,107.543362640472,23.9734947337491,4.49293841148369
7543,-52.9498285011936,-32.118938804388,107.874898291305,26.0502503212071,-8.63255688093702
7544,-52.070924681286,-30.8235613592019,108.86196151052,25.0906313447391,1.32449701107233
7545,-52.4136574659867,-29.7092868024009,108.378856689945,24.9630742996303,-7.19804551669126
7546,-50.4674112671793,-28.8690666843225,108.98295829357,24.1416556696412,6.34362389979384
7547,-50.6944488766606,-30.9130814739799,109.481337233206,25.1112428532053,3.94721351336555
7548,-50.5024320624505,-31.0861207123141,109.7599221272,24.4275470379755,7.66253291927322
7549,-49.1164771215986,-28.798452209415,111.10524344741,23.3975945770948,-4.5688327010734
7550,-49.9200120204873,-29.9505368176095,113.24999446077,22.9903370752515,-6.71564479548485
7551,-49.724508818465,-31.4655085627366,113.401321327123,23.7904643497699,4.97329039739016
7552,-51.0180454214606,-31.175092247758,111.658120234208,25.132163428561,6.53052342494559
7553,-50.6437558747241,-30.0896695802266,110.819972121306,25.6762649268819,-4.3159109502053
7554,-50.0104819367452,-30.6591081864252,110.800051413506,27.5766045155857,9.11098437644458
7555,-48.4441573162035,-32.4340491077845,110.027593993603,27.7098130935837,11.1977675538241
7556,-49.1617545194665,-32.1139609872378,111.187935115584,27.1476947201803,9.40006362619084
7557,-50.1685004061632,-33.270799512997,111.844307940881,28.4319571695178,-0.810275960314925
7558,-49.2599921800666,-33.1099422473399,110.579325763456,27.3754394482068,-5.66127387844256
7559,-49.053398002655,-33.8358429417883,110.934962328406,27.4140237026492,10.8929828255412
7560,-50.2542131592134,-34.6229712589145,111.547538561634,26.9673884448431,-3.46892245324762
7561,-51.5782318505018,-34.7007196351025,111.495310389728,26.5935085703581,-2.9798958837345
7562,-50.4831775729278,-33.7269266980267,113.636746285391,26.9614985322989,6.13765945712393
7563,-50.8811659409541,-31.7463259635207,113.677885262382,24.6915232975406,10.0521842727654
7564,-52.0646624088242,-31.9044178708742,114.922752555335,24.6135500777192,18.5204910087088
7565,-50.3555365373982,-30.0944770546052,115.353955861278,25.5590540499033,13.7920695715386
7566,-49.8616451604214,-28.6680540445333,115.238731273623,25.8904381295088,13.0338968832917
7567,-48.2911911973152,-27.9826911496254,115.052918719855,26.5303484017541,1.44008151165899
7568,-49.643309371406,-27.8543749391628,116.487964567591,24.6731765854987,10.4142753670869
7569,-48.3766145887259,-28.8122475852444,115.669371353631,24.0484908556707,22.2155769915236
7570,-47.7321168928448,-28.5013596823736,114.582376813765,25.3414553841021,12.3184892182936
7571,-47.5946485868062,-28.4926639335557,116.219371749018,24.6793104659522,24.9879727258955
7572,-47.9783007508762,-28.1970230199541,117.348865471909,26.5498371355032,26.8464125365034
7573,-46.0086694360571,-27.6898248758239,118.498106186095,26.8218643573332,2.11125014394383
7574,-45.8328764736803,-28.4361217244422,118.866634266519,26.4857655928411,-0.349620466742324
7575,-45.6618152580112,-29.3220072764559,120.417123645581,25.0469699807915,11.5225638670587
7576,-45.0911457152839,-29.7154970920812,122.95748767002,23.7923745103494,24.3283823075119
7577,-46.5096286342146,-30.77492828748,124.065345981915,24.9867099501814,2.16541300913846
7578,-47.4933252986552,-30.8823363340808,126.069140722232,25.0050984736839,0.0683498295154898
7579,-49.0239332340521,-31.4424901665181,126.619658242705,27.0406174791731,10.7954658798329
7580,-49.0013717462496,-30.5976163377787,126.359224820999,26.3224899088394,-0.900363436774466
7581,-48.1274480062368,-30.4104581716411,127.254985817073,26.2055488234075,2.54701982345391
7582,-48.9015454787375,-30.2759824823991,126.159144845191,27.074315621849,9.79184767331151
7583,-49.6800336056331,-30.4388643121133,124.317073992441,28.3775234656841,13.6342439009025
7584,-49.2006685972448,-28.4096449742563,124.853585905798,27.1503078528879,14.6495176705348
7585,-50.2079626298363,-27.9670687852853,124.944471072326,27.1577988831118,1.68468536125436
7586,-49.8977398245158,-28.5249560542819,124.214085565791,27.3456564992895,9.75558772615607
7587,-49.4189718516848,-29.227382627254,123.476408025486,27.1330193961618,-0.901001117319762
7588,-49.5632380869127,-28.5067625948767,124.928891230804,28.5592840988148,2.24319105456658
7589,-50.1198902006617,-28.1678709408152,125.211214147719,30.401427035587,13.6071785744318
7590,-47.9180821460691,-28.2860195739002,125.194069664883,30.3680664565899,13.8490260276164
7591,-47.613704163631,-28.2116792179404,124.885127682462,29.5217239033688,17.2458847727889
7592,-48.2213433976354,-26.3053819282419,123.304794096755,30.725114934696,31.9159579616013
7593,-48.2251497743495,-28.6962581038888,124.905474716356,32.6185235740139,7.27465132689396
7594,-48.5313057637197,-28.8602617119029,124.312708117902,33.3517617961556,2.320352198239
7595,-48.4591002397254,-26.8117889102511,123.539745242021,34.3953782553601,18.6225120029164
7596,-49.0492348057588,-26.2261827048423,124.952528541873,35.1144394786089,20.4728187049157
7597,-50.5164939459527,-24.7112424130389,126.550352235311,35.034062825659,17.0695425332998
7598,-50.158507657184,-24.2384520784105,125.799907753207,35.258534026532,15.2699279294438
7599,-48.6325355656381,-25.3610683777471,124.996331548051,34.15742902497,17.9223163714796
7600,-46.0901438936615,-26.9220152903476,126.110313378241,35.1721323440895,35.6148536979232
7601,-44.8939206480979,-27.4449465144673,126.949649923028,36.1834669276876,38.7756315798484
7602,-44.9294268590567,-28.4978295922833,126.224473153144,36.1489054458966,20.7575903401263
7603,-44.1205329029282,-28.9260559524478,125.041515087454,36.8036706102456,37.6637802000652
7604,-44.9875730607707,-28.7133417976022,123.670771887074,38.1102175048118,9.07017956973359
7605,-44.9718055914255,-28.4053975902509,125.93451748118,38.3083501528249,41.0457005030793
7606,-44.6371879366079,-28.8844510952433,127.38566824456,36.9521232120822,21.6737172892053
7607,-45.6399619550794,-28.2093189347835,127.524559072018,36.9288225051968,7.48837628074249
7608,-46.0352860352279,-27.6088431185269,126.027284455131,36.0498348123259,14.6396964682802
7609,-45.6607925442209,-27.8396758997239,126.547008557089,34.5954513755128,19.7271619201673
7610,-46.2320409700682,-27.209294935415,127.021541452882,34.3430642830526,21.4724848663418
7611,-45.4864717482437,-28.1068429622772,127.148542602166,34.8045050500969,20.2639982222915
7612,-44.2418066351663,-28.6369457045365,127.28007966735,35.8901681029231,22.3458881356921
7613,-44.0493397619222,-29.0063814753472,128.680126766211,34.4980405714717,8.50617727143921
7614,-44.28566847897,-28.4239679220012,127.34545175306,34.5151511677172,19.2531760160162
7615,-45.7242901268495,-27.9273766700743,126.578692288885,34.1687895287686,37.4575182485737
7616,-45.6850173101752,-29.404825547749,124.234063127081,36.3783805334117,20.6859164871714
7617,-47.389198602277,-29.3003016883378,123.143472208331,37.5991980124996,20.6694495090825
7618,-48.4411460366805,-29.1144982962985,122.153045218748,38.0674938361556,36.2187173269122
7619,-48.4348234031313,-28.18623537886,120.691574118727,37.9999125514826,7.35580921778303
7620,-49.0329627280956,-25.7847243028937,118.955875752507,37.5228077220446,18.1132071846186
7621,-49.7083884666504,-26.4992426058115,119.56795399572,36.8749199223343,18.7452872023492
7622,-50.3136696907581,-25.5551641734403,119.370181378694,37.6883475384519,4.31786373096938
7623,-50.0902418201741,-26.7262149266053,118.820221599461,38.7409052588337,10.4163684162203
7624,-50.8295782330014,-25.9238825764256,118.351083592527,37.5115226399381,17.7056097967822
7625,-50.1872220517466,-24.8840789197573,118.532467801665,37.5928976950746,17.931831759438
7626,-51.5566230345617,-22.9450046935847,117.993234515628,36.9830339989002,17.3234511677154
7627,-50.8991045383775,-22.466161383235,117.743709811311,36.0878779485971,-2.47733131297578
7628,-50.9830930718658,-20.5697776478718,117.917811713276,36.1834970163833,5.01048518179944
7629,-52.250307787316,-19.9521475340422,114.973930029016,35.603574023838,3.96931019591626
7630,-53.2674661893969,-19.0908554842451,113.761468300716,35.7991724955273,6.28053114446993
7631,-51.9472587891986,-19.5065843023669,114.918713572939,36.1359519256923,17.7968959794385
7632,-52.6771663680345,-19.0382048304855,114.785465631468,36.4028192327374,20.3743346422045
7633,-54.6728876597933,-19.5823941851695,114.19886724918,34.3830267798655,13.5704972861204
7634,-55.8502389995606,-17.2113218252112,113.059290033105,35.9291802390819,1.00370290167352
7635,-54.4014387225229,-17.6320299649918,112.885547417757,34.4513145590489,25.9113471702888
7636,-54.6750275580188,-16.5174829586362,111.848552080385,31.6942203114913,9.85914679669625
7637,-54.724956797955,-16.1089028586022,112.090702682014,32.0401403246783,6.76283860686111
7638,-54.8506123238024,-17.9525036998946,111.763430437379,31.723667500271,13.3065234616595
7639,-55.0700085507449,-16.0189173933753,111.396878242055,29.5519416356715,13.4279277767283
7640,-55.271787341981,-15.421723126948,111.846362720431,29.461510509381,14.0976615912449
7641,-54.8993289272337,-18.169121608475,111.417500213696,28.783467653194,0.139817910960046
7642,-55.2069107296235,-17.449114173607,113.031101155718,30.0449757348232,8.63647911815904
7643,-55.4470489389747,-16.0445156366263,111.727829673013,31.5562975994551,30.7931126760011
7644,-55.6088713058361,-15.6227106538487,112.402083530652,33.8364257989391,15.2882426869858
7645,-56.6607584874758,-17.0453716636015,110.339924709303,32.753075028168,18.040421101892
7646,-56.4682387985644,-18.3000835990336,108.032235312051,31.3266367909688,22.9308164680039
7647,-55.4473833885883,-18.5044384698753,108.409221065431,30.547057669167,-16.6073829542168
7648,-56.8539895474686,-18.5959545526824,107.509104309946,30.2145599951529,8.09329021984871
7649,-57.482791193709,-19.0042500413991,107.286591217054,29.9109376718224,-6.14872674659523
7650,-57.3452499792469,-19.7115502046198,108.855058713699,30.8035038242296,-1.23141492920178
7651,-56.4305612802831,-18.9682892411839,107.366988088429,28.49910098581,6.79136021539118
7652,-57.3009558281175,-18.6720026432785,108.542370257562,27.6764915885705,-7.31633192249409
7653,-58.8441346139932,-18.5239197927313,108.704934122239,27.4427218863116,-2.70670066210944
7654,-58.7968522891731,-19.3746732480622,109.360916629817,26.4376915803029,8.79660182675094
7655,-59.2275470157665,-18.4364618623212,108.133650062124,24.6564936635838,-7.11965611116818
7656,-60.1140313597121,-19.1701352376903,107.686271275615,25.927089155386,8.48769119022637
7657,-58.0582112990138,-19.07053911572,107.512579885241,24.3729371860379,4.31576207864171
7658,-58.032466119399,-20.2305581157979,107.978905531872,24.9517702574885,17.052932014319
7659,-56.4548969005881,-20.7740170224139,109.006651187361,24.702246000109,-7.44014916503121
7660,-55.5255732155321,-20.3873824464929,109.446780962381,23.0160788940795,0.356346560199857
7661,-55.6135959154061,-19.836337400231,110.797409725453,21.6216048959584,-5.74296877750735
7662,-56.2672259422863,-19.9869073387669,110.948192812884,21.141823533837,-11.2111502194575
7663,-57.6184690451392,-20.2035222457982,110.101312899815,21.9016177710483,-7.93420495356174
7664,-57.3238244505802,-20.0862015964146,112.135505237997,22.4622951609115,-10.439785395402
7665,-56.4430360583132,-19.7136044812314,111.92818755138,21.2859522451018,4.52279019553376
7666,-54.3791277653172,-17.8361704696905,112.17468441966,21.1093412673192,19.6102030687258
7667,-51.9503865236074,-18.5073104586456,109.97585270954,20.6440925657025,-4.56686430377931
7668,-50.3482059346637,-18.500762428024,109.363119108302,20.9746369166879,9.242436661128
7669,-51.7918341693319,-17.7938503866357,109.45174902459,21.8552827999758,-4.21180947343446
7670,-52.193839843185,-16.967624393745,109.387758439188,22.5964145496409,7.26060973114354
7671,-52.4648304005609,-17.1678984961342,109.714270658475,23.1345109545806,9.00106516604552
7672,-49.5094588111741,-18.7222798848428,108.810512657937,23.0773668712267,7.27134540951952
